COU,Country,Year,Avg. Work Hours (Annual),Avg. Wages (Annual),GDP (constant 2010 US$),Population density (people per sq. km of land area),Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"gini of household income reported in Gallup, by wp5-year"
ITA,Italy,2016,1721.7,38059.94919,2085990000000.0,206.1178282,5.95452404,10.45320511,0.9272128340000001,73.19999695,0.623741627,-0.082749397,0.902801216,0.6854228379999999,0.339173585,0.23759909,0.7016798259999999,0.41480672399999996,1.871863604,0.314359903,0.397048205
ITA,Italy,2017,1719.0,37696.6486,2118780000000.0,205.8091691,6.198870182,10.469371800000001,0.9197912220000001,73.40000153,0.632843256,-0.037178084,0.866667926,0.661180735,0.322846144,0.230196297,0.6453157660000001,0.429987013,1.927246571,0.310902864,0.346708387
JPN,Japan,2010,1733.0,40175.19119,5700100000000.0,351.30983399999997,6.056752682000001,10.48429871,0.901924908,73.80000305,0.7717223759999999,-0.151213542,0.769557059,0.827118337,0.187703073,0.27027148,0.960023105,1.358309865,1.978432059,0.32664898,0.330657125
JPN,Japan,2011,1728.0,41082.06978,5693520000000.0,350.65490800000003,6.262793541000001,10.48499584,0.916703701,73.98000336,0.814396441,-0.06277260900000001,0.733798981,0.7757174370000001,0.18105547100000002,0.231063634,1.033112645,1.356333971,1.9874373669999998,0.31734040399999996,0.373215824
JPN,Japan,2012,1745.0,40380.393280000004,5778640000000.0,350.09052010000005,5.968216419,10.50143337,0.9052954320000001,74.16000366,0.752831519,-0.06832427710680421,0.692387402,0.776910841,0.17147471,0.169178054,1.024869084,1.3860784769999999,1.9020839930000002,0.318702251,0.36115574799999994
JPN,Japan,2013,1734.0,40352.78811,5894230000000.0,349.5858021,5.959361553,10.52268124,0.923688352,74.33999634,0.821416557,-0.157917306,0.650498211,0.7938088179999999,0.174621537,0.358106881,1.064394474,1.4583613869999998,1.9056199790000001,0.319769144,0.34886989
JPN,Japan,2014,1729.0,39633.251939999995,5916320000000.0,349.1222295,5.922620772999999,10.52774811,0.9000403290000001,74.51999664,0.8380517359999999,-0.150382042,0.617483139,0.7415080070000001,0.18943283,0.37951529,1.002343178,1.562861204,1.893250585,0.31966432899999997,0.4244335
JPN,Japan,2016,1714.0,40304.55493,6052670000000.0,348.350096,5.954650879,10.55274868,0.8997738359999999,74.80000305,0.836064637,-0.073620148,0.697639346,0.76010859,0.192402646,0.36220064799999996,0.9854010940000001,1.549104095,1.8989526030000001,0.318902433,0.32905584600000004
JPN,Japan,2017,1709.0,40510.00917,6157660000000.0,347.77758670000003,5.910676479,10.57137394,0.8819612859999999,74.90000153,0.8493965859999999,-0.217277035,0.659198642,0.740387619,0.17551218,0.412489951,1.064277649,1.5199174880000001,1.9502569440000002,0.32995495199999997,0.42615369
LUX,Luxembourg,2010,1517.0,62131.56237000001,53212476812.0,208.6226337,7.097251892,11.42674923,0.9523717159999999,71.69999695,0.908303082,0.09034389300000001,0.42334133399999996,0.808782876,0.216064394,0.768445313,1.518027306,1.8240033390000001,1.67573595,0.236110538,0.336977035
LUX,Luxembourg,2011,1515.0,61213.34102000001,54563666562.0,213.3115226,7.101400375,11.42959881,0.934090614,71.87999725,0.961830735,0.10035479800000001,0.3881706,0.8364585640000001,0.200136617,0.7706866859999999,1.4609830380000002,1.90174973,1.565813184,0.220493585,0.35826328399999996
LUX,Luxembourg,2012,1508.0,60707.10622,54371319074.0,218.4962963,6.964097023,11.40205193,0.913907707,72.05999756,0.9165209529999999,0.053239107,0.402753204,0.8152487279999999,0.22741171699999999,0.7436705229999999,1.490909815,1.840276241,1.7822850940000001,0.25592479100000004,0.34890341799999997
LUX,Luxembourg,2013,1503.0,61305.47504,56358248456.0,223.6049383,7.130809307000001,11.41483116,0.9166832570000001,72.23999786,0.789655447,-0.059714578,0.30081176800000003,0.640379965,0.18479998399999997,0.736690223,1.4831721780000002,1.8375262019999998,1.342207909,0.18822659600000002,0.33992666
LUX,Luxembourg,2014,1506.0,63606.706139999995,58779842025.0,228.93786009999997,6.89112711,11.44737625,0.875469446,72.41999817,0.937987685,0.09927851,0.366286784,0.803083718,0.17040939600000002,0.662738323,1.466502905,1.816249847,1.539557576,0.223411575,0.345527112
LUX,Luxembourg,2016,1513.0,64453.11023,62554580195.0,239.51193419999998,6.967340946,11.46080017,0.9412605759999999,72.59999847,0.8823653459999999,0.014104202,0.356336325,0.7579497690000001,0.192300707,0.6789778470000001,1.45981288,1.817982912,1.3890651459999999,0.199368045,0.311804265
LUX,Luxembourg,2017,1507.0,65890.9974,63521461701.0,245.4057613,7.061380862999999,11.45400238,0.905435503,72.59999847,0.90282172,0.039554782000000004,0.33017358199999997,0.7658168670000001,0.18446700300000002,0.73892206,1.42865932,1.7744059559999998,1.424475908,0.201727673,0.292349696
MEX,Mexico,2010,2150.0,16183.105609999999,1057800000000.0,60.35080172,6.802388668,9.662432671,0.876389682,66.5,0.778120756,-0.05126686,0.6928918959999999,0.8400591609999999,0.215494677,0.37198627,-0.273978293,-0.12431024,2.145824432,0.315451592,0.419643879
MEX,Mexico,2011,2121.0,16328.236640000001,1096550000000.0,61.26187248,6.909515381,9.68342495,0.824064076,66.68000031,0.831368089,-0.102275625,0.6975802179999999,0.7900987270000001,0.227555886,0.383446395,-0.273038357,-0.090883285,2.328690529,0.337026596,0.471575677
MEX,Mexico,2012,2120.0,16050.29823,1136490000000.0,62.15607757,7.320185184,9.704709053,0.767279446,66.86000061,0.7877683040000001,-0.095760457,0.633281112,0.7844792009999999,0.27811053399999996,0.3614088,-0.274854422,-0.031542644,2.074157,0.283347607,0.426429868
MEX,Mexico,2013,2136.0,16050.284290000001,1151880000000.0,63.03452712,7.4425463679999995,9.704125404,0.759138405,67.04000092,0.7387166620000001,-0.16755531699999998,0.614747047,0.789685428,0.22294873,0.395571351,-0.302915752,-0.060540289000000004,2.08271122,0.279838532,0.423099577
MEX,Mexico,2014,2134.0,16028.6024,1184180000000.0,63.90164356,6.679831028,9.718518257000001,0.781964958,67.22000122,0.7791329029999999,-0.097106457,0.629851162,0.80164963,0.22873041,0.327582031,-0.426801324,-0.14058508,2.15046978,0.32193476,0.44364541799999996
MEX,Mexico,2016,2146.0,16135.64876,1258560000000.0,65.60890095,6.824172974,9.753050803999999,0.893492579,67.69999695,0.7516130809999999,-0.15587057199999999,0.808579445,0.8591064209999999,0.219571486,0.277944058,-0.349140942,-0.213363826,1.9594572780000001,0.287134767,0.432634264
MEX,Mexico,2017,2148.0,16110.176319999999,1284250000000.0,66.44372335,6.410299301,9.760567665,0.7998393770000001,68.0,0.8614051340000001,-0.20424206600000003,0.8008930679999999,0.842642307,0.230990887,0.25695315,-0.36254662299999996,-0.330811292,2.236207247,0.34884598899999997,0.438771129
NLD,Netherlands,2010,1420.0,54477.2274,846555000000.0,492.59988139999996,7.501875877000001,10.72600937,0.9565368890000001,71.40000153,0.921448231,0.344101906,0.398591846,0.8532338140000001,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.17810341699999999,0.46467462200000004
NLD,Netherlands,2011,1420.0,54140.29075,859687000000.0,495.0496441000001,7.563797951000001,10.73784447,0.938396096,71.51999664,0.92543155,0.330308765,0.359395891,0.8627232309999999,0.181386188,0.603366792,1.325339317,1.8857043980000001,1.293510556,0.17101337,0.44654086200000004
NLD,Netherlands,2012,1411.0,54362.195470000006,850829000000.0,496.8849941000001,7.470715522999999,10.72351742,0.9388846759999999,71.63999939,0.8771186470000001,0.28282368199999997,0.433753788,0.860640585,0.226289868,0.574513912,1.396525145,1.8863096240000001,1.351189137,0.18086475100000002,0.35245353
NLD,Netherlands,2013,1415.0,54554.965339999995,849721000000.0,498.79584450000004,7.406550407,10.71866417,0.9247054459999999,71.76000214,0.9189958570000001,0.2992917,0.5045299529999999,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.394002587
NLD,Netherlands,2014,1426.0,54260.74479,861816000000.0,500.5938853999999,7.32118845,10.72916317,0.9089957479999999,71.87999725,0.910179615,0.326043248,0.45694837,0.867766142,0.220656529,0.525242269,1.296198368,1.889317155,1.4108523130000001,0.192708105,0.455574274
NLD,Netherlands,2016,1438.0,55131.595,897959000000.0,505.50056399999994,7.540877342000001,10.76362324,0.9259442090000001,72.09999847,0.907310009,0.233066663,0.43330425,0.838432372,0.21485073899999999,0.572273314,1.226236224,1.9043831830000002,1.28147161,0.16993667199999998,0.41705405700000003
NLD,Netherlands,2017,1435.0,54633.796270000006,923720000000.0,508.4979518999999,7.458965302,10.78875256,0.9365013240000001,72.19999695,0.9203197359999999,0.244597197,0.363133639,0.852184892,0.184519842,0.669553638,1.2429327959999998,1.899130225,1.318479896,0.176764444,0.44193548
NZL,New Zealand,2010,1755.0,38802.78948,146584000000.0,16.52310964,7.223756312999999,10.37720966,0.975642204,72.0,0.9177525040000001,0.250549614,0.32074818,0.84723419,0.23475848100000002,0.6391351820000001,1.3719973559999998,1.959680557,1.6863403319999999,0.23344369199999998,0.426387578
NZL,New Zealand,2011,1746.0,38803.58733,150535000000.0,16.64957654,7.190638065,10.39618587,0.9536498790000001,72.12000275,0.934768736,0.280214965,0.26933020399999996,0.863912702,0.21014964600000002,0.635153055,1.477903485,2.0125904080000003,1.710960627,0.237942815,0.398480445
NZL,New Zealand,2012,1734.0,39621.7161,154298000000.0,16.74110364,7.249629973999999,10.41539097,0.9300286170000001,72.23999786,0.901853085,0.28298702800000003,0.28929793800000003,0.866304159,0.20687817,0.61469996,1.489543796,1.965111136,1.7226243019999998,0.23761548100000002,0.38531354100000004
NZL,New Zealand,2013,1752.0,39110.6008,157412000000.0,16.87022901,7.280151844,10.42768669,0.9581534859999999,72.36000061,0.944000423,0.23303757600000002,0.312235802,0.8349564079999999,0.151396915,0.543508649,1.5300021169999998,1.95185113,1.6641775369999998,0.228591055,0.40091103299999997
NZL,New Zealand,2014,1762.0,39419.08318,162992000000.0,17.12696062,7.3058924670000005,10.44741917,0.9423808459999999,72.48000336,0.931882441,0.34398707700000003,0.27260860800000003,0.847514093,0.19901886600000002,0.629681349,1.496155739,2.036119938,1.675197124,0.22929397199999998,0.394328237
NZL,New Zealand,2016,1752.0,41765.002810000005,176129000000.0,17.82385781,7.225687981,10.48504829,0.93660289,72.80000305,0.926576018,0.26113021399999997,0.278270781,0.8329446909999999,0.207413629,0.5696901679999999,1.525762916,2.029997349,1.7404985430000002,0.24087651100000002,0.419764876
NZL,New Zealand,2017,1753.0,41953.58622,181094000000.0,18.20629676,7.32718277,10.49365616,0.95492065,73.0,0.942279458,0.289705753,0.221887484,0.8174312709999999,0.171716571,0.609015465,1.5750092269999998,2.0046710969999997,1.650335789,0.22523470199999998,0.44644218700000005
NOR,Norway,2010,1415.3,46594.18608,429131000000.0,13.38626291,8.368748000506892,10.747558703369863,0.9464941952717807,15.94595478878154,0.9435368093181804,0.1235332606606093,0.38935047376641024,0.8122104007388475,0.21379576391922248,0.6464371427545741,1.6164143123567678,1.8217326802994944,1.8694174238997279,0.22881105509800492,0.31742578499574153
NOR,Norway,2011,1421.1,48180.02342,433302000000.0,13.56103923,7.874211266929776,10.973806208884914,0.9470725283378775,59.45678089945754,0.9450417612400612,0.12581347677616336,0.3792623290134826,0.8173654294215541,0.21334954074293755,0.6545338801674181,1.5690743242421745,1.8729154934616714,1.8020116210905002,0.22816220444832966,0.31806377071881486
NOR,Norway,2012,1419.7,49465.068510000005,445095000000.0,13.74033034,7.678277016,11.05094433,0.9476574059999999,72.23999786,0.9465658659999999,0.128627837,0.36804267799999996,0.8227498529999999,0.212821111,0.663340509,1.527816534,1.917715073,1.746017814,0.22739708399999997,0.31880399600000003
NOR,Norway,2013,1408.1,50448.61278,449743000000.0,13.91208686,7.125545693594986,10.978704754107026,0.9383575774390757,63.754420537465904,0.9573690731461099,0.15946033970623305,0.42689854816419237,0.8294378855891649,0.19380202721444506,0.6956397580521207,1.392453760759742,1.881973288248041,1.6462969692755718,0.22041425684981814,0.4253481921322874
NOR,Norway,2014,1426.9,50749.04262,458626000000.0,14.06986657,7.444470882,11.05752373,0.9411619309999999,72.68000031,0.9563161729999999,0.162420183,0.404825836,0.833696604,0.194354936,0.699690521,1.402022839,1.9326351880000001,1.637590885,0.219974115,0.413273871
NOR,Norway,2016,1424.4,50207.05948,473214000000.0,14.3363165,7.596331596000001,11.06912804,0.9597428440000001,73.0,0.9543523190000001,0.114254743,0.409666121,0.849625945,0.20926219199999999,0.657646239,1.432126164,1.9501390459999999,1.5792648790000001,0.207898363,0.349659204
NOR,Norway,2017,1419.1,50412.12115,482586000000.0,14.45257595,7.578744887999999,11.07906151,0.9501276609999999,73.09999847,0.9530168179999999,0.21810506300000002,0.24971137899999998,0.849099994,0.202913806,0.7171597479999999,1.4226391319999998,2.013393879,1.6217260359999999,0.213983461,0.328113139
POL,Poland,2010,1834.0,23652.32651,479258000000.0,124.2092007,5.8870296479999995,9.98831749,0.95506531,67.30000305,0.794900477,-0.004292628,0.9046972990000001,0.736897647,0.234237015,0.333801061,1.02746582,0.700623572,1.9359594580000001,0.32885167,0.392158389
POL,Poland,2011,1829.0,23654.20807,503303000000.0,124.2962969,5.646204947999999,10.03673458,0.9045786259999999,67.45999908,0.868148923,-0.072977275,0.907953143,0.725359917,0.22381022600000003,0.27237618,1.049845338,0.718040705,1.9604818819999998,0.347221166,0.367741227
POL,Poland,2012,1824.0,23445.50559,511396000000.0,124.3000588,5.87593174,10.05268764,0.9359238740000001,67.62000275,0.811301708,-0.03269821,0.8878958229999999,0.7874891759999999,0.266746789,0.26862874600000003,1.056877136,0.769939899,1.88393259,0.32061854,0.347640306
POL,Poland,2013,1821.0,23712.96247,518514000000.0,124.2291107,5.746131897000001,10.06711483,0.911934912,67.77999878,0.775931358,-0.143367842,0.915677428,0.784124315,0.241980955,0.163588136,0.98574698,0.7961180809999999,1.911393523,0.332640022,0.29998320300000003
POL,Poland,2014,1827.0,24195.84838,535721000000.0,124.1442732,5.750282287999999,10.10016727,0.923642278,67.94000244,0.8753570909999999,-0.070496768,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.8395088909999999,2.052378654,0.35691788799999996,0.378063649
POL,Poland,2016,1836.0,25956.36995,573324000000.0,124.008253,6.162076473,10.16722965,0.91739881,68.5,0.8707075120000001,-0.097280823,0.847753942,0.77662462,0.223536044,0.382713199,0.6753461359999999,0.756335139,1.84584868,0.299549788,0.312157542
POL,Poland,2017,1815.0,27057.957089999996,600876000000.0,124.0237304,6.201268196,10.21157646,0.881854117,68.90000153,0.830842614,-0.127978221,0.8508567578811395,0.677435517,0.20338779699999998,0.502480447,0.651249409,0.678492665,1.6274428369999998,0.262437105,0.260087878
PRT,Portugal,2010,1735.0,27080.30185,238303000000.0,115.4394585,5.094525814,10.21238518,0.863906741,70.80000305,0.721036375,-0.108383298,0.9478794340000001,0.741612136,0.265107363,0.26326957300000003,0.9124450679999999,0.9692562220000001,2.0685172080000003,0.406027436,0.438607901
PRT,Portugal,2011,1714.0,26436.50017,233950000000.0,115.2697893,5.2199978830000004,10.19541836,0.8559606670000001,71.0,0.875092566,-0.175307617,0.961977124,0.725109041,0.279200882,0.20997645,0.9248248929999999,0.927496254,2.027334213,0.38837835200000004,0.392445087
PRT,Portugal,2012,1698.0,25294.18881,224526000000.0,114.8034065,4.9939622880000005,10.15835667,0.86603862,71.19999695,0.773821414,-0.09924101800000001,0.959288418,0.728934467,0.37016996700000004,0.230625153,0.90190047,0.9719284770000001,2.494402647,0.499483675,0.425317734
PRT,Portugal,2013,1707.0,25813.87846,221988000000.0,114.1561345,5.157688141,10.15247917,0.8671808240000001,71.40000153,0.78803277,-0.120431803,0.946257353,0.699667215,0.347898155,0.17921339,0.907849073,1.011040807,2.251560926,0.43654459700000003,0.42760306600000003
PRT,Portugal,2014,1714.0,25360.07583,223971000000.0,113.5417757,5.12691164,10.16676331,0.86182946,71.59999847,0.8468101020000001,-0.1285045,0.94107008,0.7050722840000001,0.357692271,0.227394462,0.956860006,0.955930233,2.3644695280000003,0.461187869,0.44026351
PRT,Portugal,2016,1725.0,25349.78641,232444000000.0,112.71638940000001,5.446637153999999,10.20817947,0.90463537,72.0,0.83806932,-0.22725527,0.922192395,0.683566213,0.32625272899999996,0.354542404,1.065478444,1.019317985,2.132012844,0.391436547,0.45052737
PRT,Portugal,2017,1727.0,25288.7215,238941000000.0,112.44182109999998,5.711499214,10.23770332,0.899984837,72.19999695,0.9050656559999999,-0.17740751800000001,0.880970538,0.649151087,0.294272572,0.5010881420000001,1.14347434,1.0617860559999999,2.205086708,0.38607844700000005,0.44552809
ESP,Spain,2010,1710.4,41034.3406,1431620000000.0,93.15193096,6.188262462999999,10.38921356,0.9499403829999999,72.90000153,0.7964955570000001,-0.142079473,0.839746296,0.724312365,0.321819484,0.302731603,0.402249694,1.1071056129999999,1.9958159919999998,0.322516382,0.37962049200000003
ESP,Spain,2011,1715.5,40452.8193,1417320000000.0,93.50783588,6.518249035,10.37562275,0.944443703,73.01999664,0.8186509009999999,-0.12566027,0.845543444,0.737269402,0.35610154299999996,0.30866271300000003,0.553485274,1.098813653,1.9559907909999998,0.300079167,0.414737731
ESP,Spain,2012,1701.2,39301.60485,1375820000000.0,93.50683713,6.290690422000001,10.34525871,0.937023342,73.13999939,0.7545861009999999,-0.06326709700000001,0.8435930009999999,0.749276638,0.36647447899999996,0.339146554,0.5173311829999999,1.0666815040000002,2.038798571,0.324097753,0.359645665
ESP,Spain,2013,1693.5,39391.29533,1352360000000.0,93.20094559999998,6.150027275,10.33133125,0.928640485,73.26000214,0.759356439,-0.105050765,0.9158225659999999,0.6962958570000001,0.371839374,0.18454965899999998,0.500444174,1.004293799,2.076715708,0.33767584,0.361005485
ESP,Spain,2014,1694.6,39397.76735,1371020000000.0,92.92273645,6.456477642,10.34802628,0.947864413,73.37999725,0.738472342,-0.031811371,0.8538879159999999,0.7162659170000001,0.335460007,0.210619807,0.6184236999999999,0.873171568,1.761917591,0.272891462,0.423291177
ESP,Spain,2016,1701.5,39860.34697,1466070000000.0,93.04827901,6.318612099,10.41392422,0.941736817,73.80000305,0.7681737540000001,-0.051830858,0.8185585740000001,0.6528161170000001,0.300829351,0.30251666899999996,0.727092505,0.9048023820000001,1.6061495540000001,0.254193395,0.384632498
ESP,Spain,2017,1690.2,39073.25047,1509750000000.0,93.26767433,6.230173111,10.4420948,0.9031581879999999,74.09999847,0.755560756,-0.036033396,0.791268766,0.6250556110000001,0.302387655,0.269585967,0.648078322,0.869333565,1.80572176,0.28983491699999997,0.378949553
SWE,Sweden,2010,1494.0,40175.42479,488909000000.0,22.85452552,7.496018887000001,10.66761875,0.97024262,71.90000153,0.9046999809999999,0.13516292,0.253086656,0.8330332640000001,0.20011203,0.602851212,1.318448305,1.9731383319999998,1.593267798,0.212548524,0.309502602
SWE,Sweden,2011,1491.0,40680.56341,502008000000.0,23.02776478,7.382232189,10.68636227,0.920521259,71.98000336,0.941115439,0.15554896,0.268513024,0.8145614859999999,0.179151982,0.638707519,1.421821833,2.000473976,1.580353856,0.214075342,0.420406282
SWE,Sweden,2012,1478.0,41581.03568,500510000000.0,23.36960279,7.560147762000001,10.67609787,0.929397464,72.05999756,0.944382191,0.125826225,0.253543109,0.855099976,0.170226127,0.6264972089999999,1.4304776190000001,2.032324076,1.587887406,0.21003390800000002,0.319790423
SWE,Sweden,2013,1470.0,42015.76064,506708000000.0,23.56846615,7.434010506,10.6799593,0.915648043,72.13999939,0.935910523,0.152734622,0.324481547,0.829284012,0.184420303,0.579855025,1.392944098,2.019759655,1.6607064009999999,0.223393068,0.32497257
SWE,Sweden,2014,1470.0,42444.08578,519892000000.0,23.80523434,7.239147663,10.69574738,0.932719827,72.22000122,0.9452733990000001,0.19555693899999999,0.25038999300000003,0.8356722590000001,0.20768831699999998,0.563272059,1.338251948,1.9401652809999999,1.5666487219999998,0.216413423,0.382445574
SWE,Sweden,2016,1482.0,43735.727419999996,557637000000.0,24.36248803,7.368744372999999,10.74867249,0.912060678,72.40000153,0.918036401,0.13858190199999998,0.246182442,0.815695107,0.200606912,0.485791326,1.290886164,1.9597549440000002,1.63049984,0.22127240899999998,0.425117075
SWE,Sweden,2017,1470.0,43987.49039,569373000000.0,24.69298078,7.286804676,10.75682354,0.914016783,72.5,0.934582114,0.163362831,0.23936691899999998,0.81354779,0.17506682899999998,0.5594619510000001,1.2768020629999999,1.92774713,1.777176857,0.243889734,0.346856117
CHE,Switzerland,2010,1624.3,62002.87617,583783000000.0,198.018747,10.358035794113736,10.698756236306696,0.9455479700155361,13.935006179089456,0.9551118271157905,0.1305703123886139,0.324306900296717,0.8963911548481925,0.17441407733072298,0.751575713578548,1.6557637640519935,1.7951991247403496,1.581595469645161,0.20072311014094685,0.31047809988747416
CHE,Switzerland,2011,1619.3,62107.93486,593665000000.0,200.2327615,8.412659466444536,10.875415626338556,0.946202143660586,57.99198157255749,0.9502818403019895,0.13170391076379484,0.3238120975075121,0.8777843538447971,0.17513734266153025,0.7604785996477519,1.587662004793606,1.839853411633576,1.5727089992677092,0.2009528802052727,0.3096209822323303
CHE,Switzerland,2012,1603.2,63207.26367000001,599638000000.0,202.3701995,7.776208877999999,10.93577576,0.94686389,72.77999878,0.9454280140000001,0.13308765,0.323240787,0.8591072559999999,0.176007092,0.769940197,1.529229045,1.879036784,1.564780593,0.201226667,0.308629304
CHE,Switzerland,2013,1582.9,64180.862389999995,610743000000.0,204.7106438,7.541092555473674,10.94239729116548,0.9617247572158264,58.60419009171024,0.9571880112356966,0.052425464244784246,0.28000080511849634,0.836553558517861,0.18834982860089883,0.7349538889333782,1.5316457228486084,2.0519449070423788,1.5147719256101626,0.2032846667246775,0.3320378374285327
CHE,Switzerland,2014,1575.3,64284.54003,625702000000.0,207.2236258,7.492803574,10.95462418,0.958796322,73.05999756,0.949401438,0.054532632000000004,0.283089578,0.8229132290000001,0.188794166,0.75163132,1.481070995,2.016315699,1.5247849230000001,0.203499913,0.328428507
CHE,Switzerland,2016,1589.7,64063.942489999994,644197000000.0,211.8974034,7.458519936,10.95817471,0.9276282790000001,73.5,0.933947086,0.083161391,0.301562965,0.779470801,0.20631672399999998,0.7985367179999999,1.419003606,1.964175105,1.694410086,0.22717779899999999,0.5107927320000001
CHE,Switzerland,2017,1570.0,63899.88385,654612000000.0,213.85896319999998,7.473593235,10.95797634,0.9496613740000001,73.80000305,0.924996912,0.17511341,0.316183478,0.773997068,0.19587148699999998,0.8197067379999999,1.3820114140000002,1.964224815,1.544615626,0.20667643800000002,0.29581779199999997
GBR,United Kingdom,2010,1506.0,45526.55342,2452900000000.0,259.44018930000004,7.029364108999999,10.50141621,0.955068171,71.30000305,0.841306746,0.39928963799999995,0.5868131520000001,0.8626207709999999,0.176342949,0.50351125,0.850906134,1.667571664,1.8538528680000002,0.26372981100000004,0.544114292
GBR,United Kingdom,2011,1518.0,44375.68743,2493240000000.0,261.47612119999997,6.8692488670000005,10.50802135,0.94871068,71.37999725,0.8997744320000001,0.33220022899999996,0.43759530799999996,0.844498098,0.17390841199999998,0.46789002399999996,0.824559629,1.6202971940000002,1.91026938,0.27809,0.669811308
GBR,United Kingdom,2012,1531.0,44006.8491,2529320000000.0,263.3005415,6.880784035,10.51577282,0.934574962,71.45999908,0.888970494,0.367420435,0.425169915,0.844452202,0.18424452800000002,0.421262175,0.870701671,1.646371841,1.870208263,0.271801621,0.652187049
GBR,United Kingdom,2013,1541.0,44141.38003,2581080000000.0,265.06934240000004,6.918055057999999,10.52939415,0.936884105,71.54000092,0.905278027,0.342439383,0.568043172,0.7757444379999999,0.25209578899999996,0.37923163200000004,0.907619238,1.667560935,2.05475235,0.297013015,0.480820388
GBR,United Kingdom,2014,1547.0,43782.31312,2657160000000.0,267.0737817,6.758147717000001,10.55194569,0.9102473259999999,71.62000275,0.85703969,0.35052102799999996,0.48411843200000004,0.7939926979999999,0.251140326,0.42267209299999997,0.8455686570000001,1.770141125,1.87745738,0.277806491,0.48483628
GBR,United Kingdom,2016,1545.0,44465.81826,2768240000000.0,271.134481,6.824283599999999,10.57921696,0.954068184,71.90000153,0.821192145,0.24597170899999998,0.45831328600000004,0.775853157,0.22958678,0.40863207,0.827514887,1.738277197,1.628819704,0.23867996,0.38293179899999996
GBR,United Kingdom,2017,1543.0,44589.7799,2818700000000.0,272.90245110000006,7.103273392,10.59044647,0.937495291,72.09999847,0.812733293,0.286916465,0.418611348,0.758571804,0.20957242,0.440120846,0.7975144390000001,1.662872434,1.615450263,0.227423355,0.372231811
USA,United States,2010,1773.0,59476.636029999994,14992100000000.0,33.81566442,7.16361618,10.80718327,0.9261587259999999,68.69999695,0.828044355,0.235521659,0.6895825859999999,0.860642135,0.231052637,0.418275833,0.7860048409999999,1.4783297780000002,2.182073832,0.304605067,0.739406407
USA,United States,2011,1780.0,59562.474689999995,15224600000000.0,34.06206439,7.115138531,10.81564426,0.921705008,68.68000031,0.863202393,0.152239069,0.6969257590000001,0.836360335,0.27337852100000004,0.38253158299999995,0.859106541,1.462400675,1.94597578,0.27349793899999997,0.612989604
USA,United States,2012,1783.0,60047.20521,15567000000000.0,34.31286833,7.026226997,10.83013153,0.903192282,68.66000366,0.822662294,0.20624339600000002,0.71003443,0.833771288,0.259643853,0.348855615,0.897014558,1.467069626,2.1631598469999997,0.307869345,0.6290693279999999
USA,United States,2013,1781.0,59765.75719,15853800000000.0,34.551570500000004,7.249285221,10.83965302,0.92539686,68.63999939,0.79225564,0.26556313,0.7468940620000001,0.813677669,0.260328352,0.288647503,0.873045623,1.415543795,1.9380877019999998,0.267348796,0.6782621740000001
USA,United States,2014,1784.0,60617.97202000001,16242500000000.0,34.80614436,7.151114464,10.85749722,0.902097046,68.62000275,0.8660768870000001,0.212869316,0.702267468,0.8342944379999999,0.281265348,0.34867119799999996,0.8268213870000001,1.433887959,2.070653915,0.28955680100000003,0.753396153
USA,United States,2016,1781.0,62153.12401,16972300000000.0,35.31830199,6.803599834,10.88555431,0.896751285,68.5,0.757893085,0.135592237,0.7389195559999999,0.80567354,0.264203817,0.297205657,0.7557651999999999,1.4914257530000001,1.9722027780000002,0.289876372,0.69331491
USA,United States,2017,1780.0,62727.43595,17348600000000.0,35.54522707,6.991759299999999,10.90090561,0.921002865,68.40000153,0.8684967159999999,0.18883281899999999,0.6811912659999999,0.826555312,0.268269062,0.386535019,0.677055538,1.5521354680000001,1.880687952,0.268986374,0.610804379
ISR,Israel,2010,1956.53,34997.43567,233731000000.0,352.2920518,7.358916282999999,10.30034924,0.881829858,72.40000153,0.5614779000000001,0.147556573,0.902182698,0.67945838,0.362394363,0.448931694,-0.378653169,1.069919825,1.5924906730000001,0.216402873,0.25077647
ISR,Israel,2011,1947.24,35274.91537,245344000000.0,358.86321630000003,7.433147907,10.32739449,0.8926965590000001,72.45999908,0.722269237,0.13853652800000002,0.891295373,0.7379072309999999,0.38447502299999997,0.271090537,-0.27400425100000003,1.119241357,1.823536634,0.24532495399999998,0.285089433
ISR,Israel,2012,1918.77,33166.65214,250536000000.0,365.54990760000004,7.110854626,10.32817173,0.9034155009999999,72.51999664,0.681439221,0.150700644,0.862327278,0.665101826,0.319231451,0.343569756,-0.217279762,1.074690342,1.7400853630000002,0.24470832899999997,0.28481248
ISR,Israel,2013,1908.2,33428.18043,260919000000.0,372.43530499999997,7.320563316,10.34980011,0.908515871,72.58000183,0.739001632,0.148229972,0.848537862,0.697945952,0.408576161,0.451302052,-0.225939274,1.07678926,1.611566305,0.220142394,0.28257471300000003
